 9 11  1.942843E-02
 9 12  3.861088E-02
 9 13  6.343214E-02
 9 14  8.698749E-02
 9 15  1.050864E-01
 9 16  1.178463E-01
 9 17  1.268740E-01
 9 18  1.335927E-01
 9 19  1.386453E-01
 9 20  1.418908E-01
10  0  4.750536E-04
10  1  4.751056E-04
10  2  4.760214E-04
10  3  4.794734E-04
10  4  4.913466E-04
10  5  5.277075E-04
10  6  6.264680E-04
10  7  8.772317E-04
10  8  1.517510E-03
10  9  3.243578E-03
10 10  8.003069E-03
10 11  2.020761E-02
10 12  4.645228E-02
10 13  8.967943E-02
10 14  1.408050E-01
10 15  1.853762E-01
10 16  2.177819E-01
10 17  2.398355E-01
10 18  2.548503E-01
10 19  2.651167E-01
10 20  2.712767E-01
11  0  4.770903E-04
11  1  4.759432E-04
11  2  4.766717E-04
11  3  4.804434E-04
11  4  4.925194E-04
11  5  5.283760E-04
11  6  6.284432E-04
11  7  8.902416E-04
11  8  1.545029E-03
11  9  3.192906E-03
11 10  7.555145E-03
11 11  1.937187E-02
11 12  4.900555E-02
11 13  1.100241E-01
11 14  2.027357E-01
11 15  3.016219E-01
11 16  3.809406E-01
11 17  4.356620E-01
11 18  4.712891E-01
11 19  4.937089E-01
11 20  5.059623E-01
12  0  4.868494E-04
12  1  4.798367E-04
12  2  4.779325E-04
12  3  4.804191E-04
12  4  4.911930E-04
12  5  5.247755E-04
12  6  6.218238E-04
12  7  8.861336E-04
12  8  1.569115E-03
12  9  3.265959E-03
12 10  7.493664E-03
12 11  1.850821E-02
12 12  4.772888E-02
12 13  1.185972E-01
12 14  2.553883E-01
12 15  4.426564E-01
12 16  6.213673E-01
12 17  7.537999E-01
12 18  8.401704E-01
12 19  8.922441E-01
12 20  9.188440E-01
13  0  5.202419E-04
13  1  4.964253E-04
13  2  4.850334E-04
13  3  4.825105E-04
13  4  4.898088E-04
13  5  5.183396E-04
13  6  6.065010E-04
13  7  8.600674E-04
13  8  1.546226E-03
13  9  3.310934E-03
13 10  7.677729E-03
13 11  1.847299E-02
13 12  4.618564E-02
13 13  1.178562E-01
13 14  2.834287E-01
13 15  5.753202E-01
13 16  9.278512E-01
13 17  1.228458E+00
13 18  1.434578E+00
13 19  1.558782E+00
13 20  1.621096E+00
14  0  6.095678E-04
14  1  5.462358E-04
14  2  5.112843E-04
14  3  4.947613E-04
14  4  4.934373E-04
14  5  5.139901E-04
14  6  5.880906E-04
14  7  8.157050E-04
14  8  1.469895E-03
14  9  3.236177E-03
14 10  7.764409E-03
14 11  1.892625E-02
14 12  4.632344E-02
14 13  1.155837E-01
14 14  2.888449E-01
14 15  6.621513E-01
14 16  1.245898E+00
14 17  1.858919E+00
14 18  2.327118E+00
14 19  2.620561E+00
14 20  2.771381E+00
15  0  8.278916E-04
15  1  6.712142E-04
15  2  5.822930E-04
15  3  5.342480E-04
15  4  5.139738E-04
15  5  5.210023E-04
15  6  5.779518E-04
15  7  7.697537E-04
15  8  1.354937E-03
15  9  3.034448E-03
15 10  7.557719E-03
15 11  1.910809E-02
15 12  4.743855E-02
15 13  1.164351E-01
15 14  2.876451E-01
15 15  6.964766E-01
15 16  1.495042E+00
15 17  2.571828E+00
15 18  3.549098E+00
15 19  4.215322E+00
15 20  4.576819E+00
16  0  1.344464E-03
16  1  9.661389E-04
16  2  7.518311E-04
16  3  6.328129E-04
16  4  5.727306E-04
16  5  5.569051E-04
16  6  5.951553E-04
16  7  7.519642E-04
16  8  1.249678E-03
16  9  2.754132E-03
16 10  7.056202E-03
16 11  1.859244E-02
16 12  4.788089E-02
16 13  1.192328E-01
16 14  2.912503E-01
16 15  7.071045E-01
16 16  1.634910E+00
16 17  3.222096E+00
16 18  5.028015E+00
16 19  6.440853E+00
16 20  7.273511E+00
17  0  2.534321E-03
17  1  1.641413E-03
17  2  1.138444E-03
17  3  8.581974E-04
17  4  7.100351E-04
17  5  6.494345E-04
17  6  6.674049E-04
17  7  8.059282E-04
17  8  1.238599E-03
17  9  2.539499E-03
17 10  6.418541E-03
17 11  1.743512E-02
17 12  4.677058E-02
17 13  1.206206E-01
17 14  2.987739E-01
17 15  7.217154E-01
17 16  1.703561E+00
17 17  3.686346E+00
17 18  6.552275E+00
17 19  9.268358E+00
17 20  1.106990E+01
18  0  5.190942E-03
18  1  3.144343E-03
18  2  1.994715E-03
18  3  1.354568E-03
18  4  1.010619E-03
18  5  8.519600E-04
18  6  8.348509E-04
18  7  9.795488E-04
18  8  1.421486E-03
18  9  2.618893E-03
18 10  6.039662E-03
18 11  1.604345E-02
18 12  4.415128E-02
18 13  1.182693E-01
18 14  3.027966E-01
18 15  7.420199E-01
18 16  1.759559E+00
18 17  3.973572E+00
18 18  7.857437E+00
18 19  1.245823E+01
18 20  1.604159E+01
19  0  1.092353E-02
19  1  6.387200E-03
19  2  3.838380E-03
19  3  2.418420E-03
19  4  1.649123E-03
19  5  1.274766E-03
19  6  1.177746E-03
19  7  1.346424E-03
19  8  1.900776E-03
19  9  3.240977E-03
19 10  6.576093E-03
19 11  1.565426E-02
19 12  4.152725E-02
19 13  1.131039E-01
19 14  2.993368E-01
19 15  7.559745E-01
19 16  1.820834E+00
19 17  4.186048E+00
19 18  8.831396E+00
19 19  1.559660E+01
19 20  2.200726E+01
20  0  3.273895E-02
20  1  1.882165E-02
20  2  1.092765E-02
20  3  6.507542E-03
20  4  4.088617E-03
20  5  2.858745E-03
20  6  2.409680E-03
20  7  2.607278E-03
20  8  3.564941E-03
20  9  5.746485E-03
20 10  1.034728E-02
20 11  2.049461E-02
20 12  4.510088E-02
20 13  1.104377E-01
20 14  2.881024E-01
20 15  7.511580E-01
20 16  1.884228E+00
20 17  4.474348E+00
20 18  9.911528E+00
20 19  1.953494E+01
20 20  3.172932E+01
21  0  8.958403E-02
21  1  5.290402E-02
21  2  3.077437E-02
21  3  1.808698E-02
21  4  1.104109E-02
21  5  7.350519E-03
21  6  5.790460E-03
21  7  5.852307E-03
21  8  7.598028E-03
21  9  1.172768E-02
21 10  1.996387E-02
21 11  3.612720E-02
21 12  6.910806E-02
21 13  1.416490E-01
21 14  3.166802E-01
21 15  7.665471E-01
21 16  1.916032E+00
21 17  4.690073E+00
21 18  1.082308E+01
21 19  2.269863E+01
21 20  4.090499E+01
22  0  1.893044E-01
22  1  1.294659E-01
22  2  8.047458E-02
22  3  4.857789E-02
22  4  2.993988E-02
22  5  1.983585E-02
22  6  1.517404E-02
22  7  1.445606E-02
22  8  1.749148E-02
22  9  2.540994E-02
22 10  4.115828E-02
22 11  7.084475E-02
22 12  1.269301E-01
22 13  2.361355E-01
22 14  4.606696E-01
22 15  9.580053E-01
22 16  2.139603E+00
22 17  5.012521E+00
22 18  1.169515E+01
22 19  2.560373E+01
22 20  4.943146E+01
23  0  2.591180E-01
23  1  2.257806E-01
23  2  1.723943E-01
23  3  1.174790E-01
23  4  7.737512E-02
23  5  5.342344E-02
23  6  4.148750E-02
23  7  3.839948E-02
23  8  4.333070E-02
23  9  5.809037E-02
23 10  8.793608E-02
23 11  1.436356E-01
23 12  2.459402E-01
23 13  4.352316E-01
23 14  7.935150E-01
23 15  1.498400E+00
23 16  2.962373E+00
23 17  6.181110E+00
23 18  1.345241E+01
23 19  2.918011E+01
23 20  5.852474E+01
24  0  2.777810E-01
24  1  2.709163E-01
24  2  2.530030E-01
24  3  2.175656E-01
24  4  1.719970E-01
24  5  1.342147E-01
24  6  1.123937E-01
24  7  1.060674E-01
24  8  1.147695E-01
24  9  1.419045E-01
24 10  1.970060E-01
24 11  2.993966E-01
24 12  4.854112E-01
24 13  8.226916E-01
24 14  1.439252E+00
24 15  2.585682E+00
24 16  4.776028E+00
24 17  9.116566E+00
24 18  1.803172E+01
24 19  3.645752E+01
24 20  7.177956E+01
25  0  2.811156E-01
25  1  2.809036E-01
25  2  2.802804E-01
25  3  2.785934E-01
25  4  2.750566E-01
25  5  2.709873E-01
25  6  2.715892E-01
25  7  2.828862E-01
25  8  3.111578E-01
25  9  3.667510E-01
25 10  4.689558E-01
25 11  6.531399E-01
25 12  9.833547E-01
25 13  1.575610E+00
25 14  2.641940E+00
25 15  4.576564E+00
25 16  8.131049E+00
25 17  1.478118E+01
25 18  2.748069E+01
25 19  5.195008E+01
25 20  9.727483E+01
26  0  2.816320E-01
26  1  2.824395E-01
26  2  2.850352E-01
26  3  2.930570E-01
26  4  3.165037E-01
26  5  3.759991E-01
26  6  4.891162E-01
26  7  6.364977E-01
26  8  7.873166E-01
26  9  9.489377E-01
26 10  1.163241E+00
26 11  1.500673E+00
26 12  2.076791E+00
26 13  3.090861E+00
26 14  4.896774E+00
26 15  8.134133E+00
26 16  1.397701E+01
26 17  2.461537E+01
26 18  4.417264E+01
26 19  8.021943E+01
26 20  1.447386E+02
27  0  2.819388E-01
27  1  2.825370E-01
27  2  2.850633E-01
27  3  2.932196E-01
27  4  3.185910E-01
27  5  3.942254E-01
27  6  5.960025E-01
27  7  1.015805E+00
27  8  1.613672E+00
27  9  2.231048E+00
27 10  2.833192E+00
27 11  3.541288E+00
27 12  4.577368E+00
27 13  6.293036E+00
27 14  9.279317E+00
27 15  1.457333E+01
27 16  2.403441E+01
27 17  4.103729E+01
27 18  7.173328E+01
27 19  1.270996E+02
27 20  2.246594E+02
28  0  2.845773E-01
28  1  2.832596E-01
28  2  2.846653E-01
28  3  2.910958E-01
28  4  3.120023E-01
28  5  3.773227E-01
28  6  5.743413E-01
28  7  1.116506E+00
28  8  2.317498E+00
28  9  4.168350E+00
28 10  6.169558E+00
28 11  8.090007E+00
28 12  1.023482E+01
28 13  1.324864E+01
28 14  1.814604E+01
28 15  2.660868E+01
28 16  4.156365E+01
28 17  6.822092E+01
28 18  1.159119E+02
28 19  2.010925E+02
28 20  3.505402E+02
29  0  2.959234E-01
29  1  2.892059E-01
29  2  2.864532E-01
29  3  2.898116E-01
29  4  3.055801E-01
29  5  3.570614E-01
29  6  5.183094E-01
29  7  1.007811E+00
29  8  2.378678E+00
29  9  5.532234E+00
29 10  1.065634E+01
29 11  1.642010E+01
29 12  2.197487E+01
29 13  2.804989E+01
29 14  3.641443E+01
29 15  4.986691E+01
29 16  7.301384E+01
29 17  1.138258E+02
29 18  1.863688E+02
29 19  3.153088E+02
29 20  5.415610E+02
30  0  3.081102E-01
30  1  3.068155E-01
30  2  3.038915E-01
30  3  3.003492E-01
30  4  3.040352E-01
30  5  3.338412E-01
30  6  4.393997E-01
30  7  7.761131E-01
30  8  1.823636E+00
30  9  4.959688E+00
30 10  1.342533E+01
30 11  3.146501E+01
30 12  5.798046E+01
30 13  8.607843E+01
30 14  1.138832E+02
30 15  1.467934E+02
30 16  1.950476E+02
30 17  2.749275E+02
30 18  4.136548E+02
30 19  6.580926E+02
30 20  1.087460E+03
31  0  3.088932E-01
31  1  3.090250E-01
31  2  3.094856E-01
31  3  3.110061E-01
31  4  3.161297E-01
31  5  3.342388E-01
31  6  3.991173E-01
31  7  6.192584E-01
31  8  1.327584E+00
31  9  3.554223E+00
31 10  1.039756E+01
31 11  3.023840E+01
31 12  7.967366E+01
31 13  1.707502E+02
31 14  2.855198E+02
31 15  4.007372E+02
31 16  5.237503E+02
31 17  6.871293E+02
31 18  9.443795E+02
31 19  1.382025E+03
31 20  2.144168E+03
32  0  3.090527E-01
32  1  3.091389E-01
32  2  3.095735E-01
32  3  3.110885E-01
32  4  3.159599E-01
32  5  3.314110E-01
32  6  3.802796E-01
32  7  5.345735E-01
32  8  1.020585E+00
32  9  2.548972E+00
32 10  7.345798E+00
32 11  2.224035E+01
32 12  6.683947E+01
32 13  1.873827E+02
32 14  4.451397E+02
32 15  8.272533E+02
32 16  1.240076E+03
32 17  1.662715E+03
32 18  2.181287E+03
32 19  2.957303E+03
32 20  4.246345E+03
33  0  3.091253E-01
33  1  3.092189E-01
33  2  3.095398E-01
33  3  3.105897E-01
33  4  3.140061E-01
33  5  3.249729E-01
33  6  3.597824E-01
33  7  4.698405E-01
33  8  8.169857E-01
33  9  1.907136E+00
33 10  5.308049E+00
33 11  1.588300E+01
33 12  4.869583E+01
33 13  1.483164E+02
33 14  4.288348E+02
33 15  1.083045E+03
33 16  2.173427E+03
33 17  3.449595E+03
33 18  4.754324E+03
33 19  6.279585E+03
33 20  8.471127E+03
34  0  3.091627E-01
34  1  3.092159E-01
34  2  3.094437E-01
34  3  3.101934E-01
34  4  3.125932E-01
34  5  3.202116E-01
34  6  3.443521E-01
34  7  4.208000E-01
34  8  6.626170E-01
34  9  1.426559E+00
34 10  3.834478E+00
34 11  1.138452E+01
34 12  3.486183E+01
34 13  1.073580E+02
34 14  3.280565E+02
34 15  9.620599E+02
34 16  2.513923E+03
34 17  5.301789E+03
34 18  8.782439E+03
34 19  1.240623E+04
34 20  1.656368E+04
35  0  3.108520E-01
35  1  3.097500E-01
35  2  3.095304E-01
35  3  3.099387E-01
35  4  3.115866E-01
35  5  3.169154E-01
35  6  3.338163E-01
35  7  3.872959E-01
35  8  5.564308E-01
35  9  1.091218E+00
35 10  2.781483E+00
35 11  8.117840E+00
35 12  2.491336E+01
35 13  7.739373E+01
35 14  2.394502E+02
35 15  7.313826E+02
35 16  2.152293E+03
35 17  5.701852E+03
35 18  1.230930E+04
35 19  2.086529E+04
35 20  2.995582E+04
36  0  3.291817E-01
36  1  3.219208E-01
36  2  3.152448E-01
36  3  3.118835E-01
36  4  3.115961E-01
36  5  3.148641E-01
36  6  3.266366E-01
36  7  3.643336E-01
36  8  4.836946E-01
36  9  8.611846E-01
36 10  2.054733E+00
36 11  5.827463E+00
36 12  1.774515E+01
36 13  5.531871E+01
36 14  1.731352E+02
36 15  5.380219E+02
36 16  1.642838E+03
36 17  4.820213E+03
36 18  1.274848E+04
36 19  2.754028E+04
36 20  4.684617E+04
37  0  3.361987E-01
37  1  3.354989E-01
37  2  3.335300E-01
37  3  3.290301E-01
37  4  3.224679E-01
37  5  3.185873E-01
37  6  3.235986E-01
37  7  3.491028E-01
37  8  4.335757E-01
37  9  7.020042E-01
37 10  1.551233E+00
37 11  4.236529E+00
37 12  1.272543E+01
37 13  3.954647E+01
37 14  1.241614E+02
37 15  3.899169E+02
37 16  1.214716E+03
37 17  3.706806E+03
37 18  1.079667E+04
37 19  2.814104E+04
37 20  5.964800E+04
38  0  3.365286E-01
38  1  3.365113E-01
38  2  3.364572E-01
38  3  3.362931E-01
38  4  3.358363E-01
38  5  3.349097E-01
38  6  3.351538E-01
38  7  3.469803E-01
38  8  4.025133E-01
38  9  5.924946E-01
38 10  1.200103E+00
38 11  3.123979E+00
38 12  9.208031E+00
38 13  2.844241E+01
38 14  8.921945E+01
38 15  2.809872E+02
38 16  8.835029E+02
38 17  2.753644E+03
38 18  8.380596E+03
38 19  2.411205E+04
38 20  6.115846E+04
39  0  3.365422E-01
39  1  3.365542E-01
39  2  3.365921E-01
39  3  3.367122E-01
39  4  3.370921E-01
39  5  3.382958E-01
39  6  3.421242E-01
39  7  3.544242E-01
39  8  3.946737E-01
39  9  5.278595E-01
39 10  9.616956E-01
39 11  2.346244E+00
39 12  6.731387E+00
39 13  2.059988E+01
39 14  6.444495E+01
39 15  2.029848E+02
39 16  6.400496E+02
39 17  2.012465E+03
39 18  6.263045E+03
39 19  1.894354E+04
39 20  5.344595E+04
40  0  3.365413E-01
40  1  3.365516E-01
40  2  3.365841E-01
40  3  3.366868E-01
40  4  3.370115E-01
40  5  3.380382E-01
40  6  3.412849E-01
40  7  3.515500E-01
40  8  3.839927E-01
40  9  4.864183E-01
40 10  8.090343E-01
40 11  1.822583E+00
40 12  5.009683E+00
40 13  1.506545E+01
40 14  4.684717E+01
40 15  1.473132E+02
40 16  4.647174E+02
40 17  1.465599E+03
40 18  4.603590E+03
40 19  1.427474E+04
40 20  4.268831E+04
41  0  3.365401E-01
41  1  3.365477E-01
41  2  3.365718E-01
41  3  3.366478E-01
41  4  3.368883E-01
41  5  3.376487E-01
41  6  3.400533E-01
41  7  3.476570E-01
41  8  3.716990E-01
41  9  4.476971E-01
41 10  6.877411E-01
41 11  1.444286E+00
41 12  3.817963E+00
41 13  1.123408E+01
41 14  3.446470E+01
41 15  1.076676E+02
41 16  3.389166E+02
41 17  1.069248E+03
41 18  3.370139E+03
41 19  1.056328E+04
41 20  3.253732E+04
42  0  3.365392E-01
42  1  3.365447E-01
42  2  3.365624E-01
42  3  3.366181E-01
42  4  3.367942E-01
42  5  3.373512E-01
42  6  3.391127E-01
42  7  3.446828E-01
42  8  3.622968E-01
42  9  4.179940E-01
42 10  5.940931E-01
42 11  1.150662E+00
42 12  2.907776E+00
42 13  8.439034E+00
42 14  2.575938E+01
42 15  7.982364E+01
42 16  2.493453E+02
42 17  7.837945E+02
42 18  2.470287E+03
42 19  7.774865E+03
42 20  2.427582E+04
43  0  3.365385E-01
43  1  3.365426E-01
43  2  3.365555E-01
43  3  3.365964E-01
43  4  3.367256E-01
43  5  3.371341E-01
43  6  3.384261E-01
43  7  3.425118E-01
43  8  3.554319E-01
43  9  3.962885E-01
43 10  5.254845E-01
43 11  9.340010E-01
43 12  2.225474E+00
43 13  6.305864E+00
43 14  1.917576E+01
43 15  5.960558E+01
43 16  1.859215E+02
43 17  5.805114E+02
43 18  1.820384E+03
43 19  5.726128E+03
43 20  1.797545E+04
44  0  3.365380E-01
44  1  3.365410E-01
44  2  3.365505E-01
44  3  3.365805E-01
44  4  3.366756E-01
44  5  3.369760E-01
44  6  3.379261E-01
44  7  3.409306E-01
44  8  3.504316E-01
44  9  3.804765E-01
44 10  4.754860E-01
44 11  7.759274E-01
44 12  1.725954E+00
44 13  4.729678E+00
44 14  1.422313E+01
44 15  4.419478E+01
44 16  1.385445E+02
44 17  4.339597E+02
44 18  1.355582E+03
44 19  4.241278E+03
44 20  1.330519E+04
45  0  3.365376E-01
45  1  3.365398E-01
45  2  3.365468E-01
45  3  3.365690E-01
45  4  3.366390E-01
45  5  3.368605E-01
45  6  3.375609E-01
45  7  3.397756E-01
45  8  3.467793E-01
45  9  3.689269E-01
45 10  4.389635E-01
45 11  6.604381E-01
45 12  1.360793E+00
45 13  3.575424E+00
45 14  1.057784E+01
45 15  3.271286E+01
45 16  1.026271E+02
45 17  3.229645E+02
45 18  1.014035E+03
45 19  3.170036E+03
45 20  9.900775E+03
46  0  3.365374E-01
46  1  3.365390E-01
46  2  3.365442E-01
46  3  3.365605E-01
46  4  3.366123E-01
46  5  3.367759E-01
46  6  3.372933E-01
46  7  3.389294E-01
46  8  3.441032E-01
46  9  3.604642E-01
46 10  4.122023E-01
46 11  5.758125E-01
46 12  1.093191E+00
46 13  2.729271E+00
46 14  7.902844E+00
46 15  2.426147E+01
46 16  7.597567E+01
46 17  2.393512E+02
46 18  7.545168E+02
46 19  2.371818E+03
46 20  7.417975E+03
47  0  3.365372E-01
47  1  3.365384E-01
47  2  3.365422E-01
47  3  3.365543E-01
47  4  3.365926E-01
47  5  3.367137E-01
47  6  3.370966E-01
47  7  3.383075E-01
47  8  3.421366E-01
47  9  3.542455E-01
47 10  3.925369E-01
47 11  5.136251E-01
47 12  8.965391E-01
47 13  2.107416E+00
47 14  5.936509E+00
47 15  1.804480E+01
47 16  5.633101E+01
47 17  1.773670E+02
47 18  5.597683E+02
47 19  1.765772E+03
47 20  5.552673E+03
48  0  3.365370E-01
48  1  3.365379E-01
48  2  3.365408E-01
48  3  3.365497E-01
48  4  3.365781E-01
48  5  3.366679E-01
48  6  3.369517E-01
48  7  3.378494E-01
48  8  3.406879E-01
48  9  3.496642E-01
48 10  3.780496E-01
48 11  4.678123E-01
48 12  7.516667E-01
48 13  1.649292E+00
48 14  4.487824E+00
48 15  1.346396E+01
48 16  4.184811E+01
48 17  1.315978E+02
48 18  4.153232E+02
48 19  1.311679E+03
48 20  4.138109E+03
49  0  3.365369E-01
49  1  3.365376E-01
49  2  3.365397E-01
49  3  3.365463E-01
49  4  3.365674E-01
49  5  3.366341E-01
49  6  3.368448E-01
49  7  3.375111E-01
49  8  3.396183E-01
49  9  3.462817E-01
49 10  3.673534E-01
49 11  4.339878E-01
49 12  6.447042E-01
49 13  1.311048E+00
49 14  3.418209E+00
49 15  1.008161E+01
49 16  3.115290E+01
49 17  9.778368E+01
49 18  3.084640E+02
49 19  9.744488E+02
49 20  3.078077E+03
50  0  3.365368E-01
50  1  3.365373E-01
50  2  3.365389E-01
50  3  3.365438E-01
50  4  3.365595E-01
50  5  3.366090E-01
50  6  3.367656E-01
50  7  3.372609E-01
50  8  3.388270E-01
50  9  3.437796E-01
50 10  3.594411E-01
50 11  4.089670E-01
50 12  5.655815E-01
50 13  1.060840E+00
50 14  2.626985E+00
50 15  7.579561E+00
50 16  2.324091E+01
50 17  7.276566E+01
50 18  2.293690E+02
50 19  7.245161E+02
50 20  2.289551E+03
51  0  3.365368E-01
51  1  3.365371E-01
51  2  3.365383E-01
51  3  3.365420E-01
51  4  3.365536E-01
51  5  3.365905E-01
51  6  3.367070E-01
51  7  3.370755E-01
51  8  3.382408E-01
51  9  3.419257E-01
51 10  3.535785E-01
51 11  3.904279E-01
51 12  5.069558E-01
51 13  8.754494E-01
51 14  2.040728E+00
51 15  5.725661E+00
51 16  1.737842E+01
51 17  5.422740E+01
51 18  1.707515E+02
51 19  5.392073E+02
51 20  1.704109E+03
52  0  3.365367E-01
52  1  3.365370E-01
52  2  3.365379E-01
52  3  3.365406E-01
52  4  3.365493E-01
52  5  3.365767E-01
52  6  3.366635E-01
52  7  3.369379E-01
52  8  3.378058E-01
52  9  3.405501E-01
52 10  3.492283E-01
52 11  3.766712E-01
52 12  4.634535E-01
52 13  7.378830E-01
52 14  1.605705E+00
52 15  4.349999E+00
52 16  1.302821E+01
52 17  4.047103E+01
52 18  1.272519E+02
52 19  4.016677E+02
52 20  1.269353E+03
53  0  3.365367E-01
53  1  3.365369E-01
53  2  3.365375E-01
53  3  3.365396E-01
53  4  3.365461E-01
53  5  3.365665E-01
53  6  3.366312E-01
53  7  3.368357E-01
53  8  3.374826E-01
53  9  3.395280E-01
53 10  3.459962E-01
53 11  3.664506E-01
53 12  4.311331E-01
53 13  6.356769E-01
53 14  1.282501E+00
53 15  3.327940E+00
53 16  9.796179E+00
53 17  3.025051E+01
53 18  9.493244E+01
53 19  2.994711E+02
53 20  9.462432E+02
54  0  3.365367E-01
54  1  3.365368E-01
54  2  3.365373E-01
54  3  3.365388E-01
54  4  3.365437E-01
54  5  3.365589E-01
54  6  3.366072E-01
54  7  3.367597E-01
54  8  3.372422E-01
54  9  3.387678E-01
54 10  3.435923E-01
54 11  3.588486E-01
54 12  4.070934E-01
54 13  5.596569E-01
54 14  1.042105E+00
